CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_hf, 2, 0.0, 0.8, 40, 60, -15, 0, "1.97104"
3, iterativefit, down_hf, 2, 0.0, 0.8, 40, 60, 0, 0.0505, "0.978131"
3, iterativefit, down_hf, 2, 0.0, 0.8, 40, 60, 0.0505, 0.9, "1.54698+(x*(-17.2852+(x*(141.793+(x*(-486.43+(x*(816.82+(x*(-675.491+(x*222.498)))))))))))"
3, iterativefit, down_hf, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "1.52472"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 40, 60, -15, 0, "2.07243"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 40, 60, 0, 0.0505, "1.0119"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 40, 60, 0.0505, 0.9, "1.59806+(x*(-17.5621+(x*(139.15+(x*(-455.011+(x*(711.902+(x*(-534.599+(x*155.442)))))))))))"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "0.812474"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 40, 60, -15, 0, "1.94823"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 40, 60, 0, 0.0505, "0.985705"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 40, 60, 0.0505, 0.9, "1.52896+(x*(-16.3833+(x*(131.769+(x*(-437.278+(x*(699.742+(x*(-543.56+(x*166.269)))))))))))"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "1.23739"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 40, 60, -15, 0, "2.08511"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 40, 60, 0, 0.0505, "1.01079"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 40, 60, 0.0505, 0.9, "1.58872+(x*(-17.3209+(x*(137.537+(x*(-454.214+(x*(721.974+(x*(-555.343+(x*167.605)))))))))))"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "1.11777"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 40, 60, -15, 0, "1.93583"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 40, 60, 0, 0.0505, "0.986927"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 40, 60, 0.0505, 0.9, "1.54046+(x*(-16.6934+(x*(134.079+(x*(-441.104+(x*(695.955+(x*(-528.911+(x*156.307)))))))))))"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "0.922642"
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, -15, 0, "1.91156"
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0, 0.0505, "0.969081"
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.0505, 0.9, "0.723232+(x*(8.45175+(x*(-89.4428+(x*(407.878+(x*(-871.863+(x*(858.764+(x*-315.037)))))))))))"
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "0.863437"
3, iterativefit, up_jes, 2, 0.8, 1.6, 40, 60, -15, 0, "1.55778"
3, iterativefit, up_jes, 2, 0.8, 1.6, 40, 60, 0, 0.0505, "1.08401"
3, iterativefit, up_jes, 2, 0.8, 1.6, 40, 60, 0.0505, 0.9, "0.945503+(x*(5.24705+(x*(-62.5067+(x*(284.748+(x*(-604.078+(x*(591.892+(x*-216.646)))))))))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "0.655763"
3, iterativefit, down_jes, 2, 0.8, 1.6, 40, 60, -15, 0, "1.94925"
3, iterativefit, down_jes, 2, 0.8, 1.6, 40, 60, 0, 0.0505, "0.937769"
3, iterativefit, down_jes, 2, 0.8, 1.6, 40, 60, 0.0505, 0.9, "0.621955+(x*(11.0075+(x*(-119.886+(x*(570.5+(x*(-1262.66+(x*(1280.75+(x*-482.087)))))))))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "0.949711"
3, iterativefit, up_hf, 2, 0.8, 1.6, 40, 60, -15, 0, "1.94352"
3, iterativefit, up_hf, 2, 0.8, 1.6, 40, 60, 0, 0.0505, "0.984631"
3, iterativefit, up_hf, 2, 0.8, 1.6, 40, 60, 0.0505, 0.9, "0.7021+(x*(9.70127+(x*(-102.437+(x*(466.206+(x*(-999.926+(x*(993.67+(x*-369.899)))))))))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "0.444553"
3, iterativefit, down_hf, 2, 0.8, 1.6, 40, 60, -15, 0, "1.87961"
3, iterativefit, down_hf, 2, 0.8, 1.6, 40, 60, 0, 0.0505, "0.953625"
3, iterativefit, down_hf, 2, 0.8, 1.6, 40, 60, 0.0505, 0.9, "0.750787+(x*(6.98884+(x*(-74.2682+(x*(339.962+(x*(-723.646+(x*(703.946+(x*-252.744)))))))))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "1.28585"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 40, 60, -15, 0, "1.97334"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 40, 60, 0, 0.0505, "0.988672"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 40, 60, 0.0505, 0.9, "0.768978+(x*(7.74899+(x*(-85.2663+(x*(397.084+(x*(-860.185+(x*(855.433+(x*-316.543)))))))))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "0.685104"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 40, 60, -15, 0, "1.84886"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 40, 60, 0, 0.0505, "0.94921"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 40, 60, 0.0505, 0.9, "0.67764+(x*(9.13726+(x*(-93.3981+(x*(417.587+(x*(-881.092+(x*(859.554+(x*-312.545)))))))))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "1.04377"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 40, 60, -15, 0, "1.98746"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 40, 60, 0, 0.0505, "0.986963"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 40, 60, 0.0505, 0.9, "0.770917+(x*(7.59865+(x*(-83.1036+(x*(383.13+(x*(-823.326+(x*(812.484+(x*-297.745)))))))))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "0.942578"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 40, 60, -15, 0, "1.83512"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 40, 60, 0, 0.0505, "0.951069"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 40, 60, 0.0505, 0.9, "0.675218+(x*(9.3104+(x*(-95.8187+(x*(432.755+(x*(-920.622+(x*(905.232+(x*-332.391)))))))))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "0.784033"
3, iterativefit, central, 2, 1.6, 2.4, 40, 60, -15, 0, "1.16476"
3, iterativefit, central, 2, 1.6, 2.4, 40, 60, 0, 0.0505, "0.864655"
3, iterativefit, central, 2, 1.6, 2.4, 40, 60, 0.0505, 0.9, "0.68681+(x*(4.55216+(x*(-22.3586+(x*(38.7492+(x*(1.63639+(x*(-63.4+(x*42.4878)))))))))))"
3, iterativefit, central, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.13774"
3, iterativefit, up_jes, 2, 1.6, 2.4, 40, 60, -15, 0, "1.05083"
3, iterativefit, up_jes, 2, 1.6, 2.4, 40, 60, 0, 0.0505, "0.994971"
3, iterativefit, up_jes, 2, 1.6, 2.4, 40, 60, 0.0505, 0.9, "1.0596+(x*(-2.93847+(x*(43.3318+(x*(-233.673+(x*(542.981+(x*(-566.622+(x*218.775)))))))))))"
3, iterativefit, up_jes, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.09777"
3, iterativefit, down_jes, 2, 1.6, 2.4, 40, 60, -15, 0, "1.23653"
3, iterativefit, down_jes, 2, 1.6, 2.4, 40, 60, 0, 0.0505, "0.743037"
3, iterativefit, down_jes, 2, 1.6, 2.4, 40, 60, 0.0505, 0.9, "0.709179+(x*(-0.496147+(x*(30.7915+(x*(-171.78+(x*(408.164+(x*(-446.47+(x*182.469)))))))))))"
3, iterativefit, down_jes, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.10764"
3, iterativefit, up_hf, 2, 1.6, 2.4, 40, 60, -15, 0, "1.1666"
3, iterativefit, up_hf, 2, 1.6, 2.4, 40, 60, 0, 0.0505, "0.875233"
3, iterativefit, up_hf, 2, 1.6, 2.4, 40, 60, 0.0505, 0.9, "0.638697+(x*(6.53086+(x*(-42.6422+(x*(129.805+(x*(-198.024+(x*(145.249+(x*-40.5437)))))))))))"
3, iterativefit, up_hf, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "0.902148"
3, iterativefit, down_hf, 2, 1.6, 2.4, 40, 60, -15, 0, "1.16291"
3, iterativefit, down_hf, 2, 1.6, 2.4, 40, 60, 0, 0.0505, "0.856713"
3, iterativefit, down_hf, 2, 1.6, 2.4, 40, 60, 0.0505, 0.9, "0.775473+(x*(1.35971+(x*(9.1645+(x*(-97.5639+(x*(289.328+(x*(-353.263+(x*153.967)))))))))))"
3, iterativefit, down_hf, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.35247"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 40, 60, -15, 0, "1.20956"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 40, 60, 0, 0.0505, "0.901591"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 40, 60, 0.0505, 0.9, "0.761395+(x*(3.6083+(x*(-18.1202+(x*(32.8121+(x*(-3.72041+(x*(-45.0676+(x*31.5517)))))))))))"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "0.966457"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 40, 60, -15, 0, "1.11925"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 40, 60, 0, 0.0505, "0.829771"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 40, 60, 0.0505, 0.9, "0.653978+(x*(4.21377+(x*(-14.5085+(x*(-4.91078+(x*(105.552+(x*(-174.921+(x*86.9975)))))))))))"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.31217"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 40, 60, -15, 0, "1.22033"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 40, 60, 0, 0.0505, "0.897954"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 40, 60, 0.0505, 0.9, "0.795413+(x*(2.32493+(x*(-4.65849+(x*(-29.4514+(x*(132.973+(x*(-186.094+(x*86.9849)))))))))))"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.22884"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 40, 60, -15, 0, "1.10885"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 40, 60, 0, 0.0505, "0.833908"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 40, 60, 0.0505, 0.9, "0.621682+(x*(5.46118+(x*(-27.6921+(x*(56.3792+(x*(-29.4658+(x*(-35.2798+(x*31.9991)))))))))))"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.04742"
3, iterativefit, central, 2, 0.0, 0.8, 60, 10000, -15, 0, "2.25382"
3, iterativefit, central, 2, 0.0, 0.8, 60, 10000, 0, 0.0505, "0.951256"
3, iterativefit, central, 2, 0.0, 0.8, 60, 10000, 0.0505, 0.9, "1.21455+(x*(-7.76725+(x*(56.2535+(x*(-112.545+(x*(-11.7408+(x*(202.836+(x*-129.152)))))))))))"
3, iterativefit, central, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.1766"
3, iterativefit, up_jes, 2, 0.0, 0.8, 60, 10000, -15, 0, "2.27406"
3, iterativefit, up_jes, 2, 0.0, 0.8, 60, 10000, 0, 0.0505, "0.948131"
3, iterativefit, up_jes, 2, 0.0, 0.8, 60, 10000, 0.0505, 0.9, "1.18429+(x*(-6.96347+(x*(49.9445+(x*(-90.4763+(x*(-44.5418+(x*(220.778+(x*-130.631)))))))))))"
3, iterativefit, up_jes, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.13578"
3, iterativefit, down_jes, 2, 0.0, 0.8, 60, 10000, -15, 0, "2.23953"
3, iterativefit, down_jes, 2, 0.0, 0.8, 60, 10000, 0, 0.0505, "0.937236"
3, iterativefit, down_jes, 2, 0.0, 0.8, 60, 10000, 0.0505, 0.9, "1.3147+(x*(-11.8897+(x*(102.237+(x*(-312.441+(x*(389.4+(x*(-172.379+(x*3.21926)))))))))))"
3, iterativefit, down_jes, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.06462"
3, iterativefit, up_hf, 2, 0.0, 0.8, 60, 10000, -15, 0, "2.30854"
3, iterativefit, up_hf, 2, 0.0, 0.8, 60, 10000, 0, 0.0505, "0.970571"
3, iterativefit, up_hf, 2, 0.0, 0.8, 60, 10000, 0.0505, 0.9, "1.19077+(x*(-6.19506+(x*(38.0297+(x*(-23.7392+(x*(-218.028+(x*(427.91+(x*-222.188)))))))))))"
3, iterativefit, up_hf, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "0.662414"
3, iterativefit, down_hf, 2, 0.0, 0.8, 60, 10000, -15, 0, "2.1991"
3, iterativefit, down_hf, 2, 0.0, 0.8, 60, 10000, 0, 0.0505, "0.932144"
3, iterativefit, down_hf, 2, 0.0, 0.8, 60, 10000, 0.0505, 0.9, "1.26684+(x*(-10.279+(x*(83.7548+(x*(-240.252+(x*(272.445+(x*(-95.8522+(x*-9.76407)))))))))))"
3, iterativefit, down_hf, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.67609"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 60, 10000, -15, 0, "2.35384"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 60, 10000, 0, 0.0505, "0.959118"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 60, 10000, 0.0505, 0.9, "1.22934+(x*(-7.94402+(x*(57.0405+(x*(-112.302+(x*(-18.6593+(x*(214.805+(x*-135.563)))))))))))"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "0.968424"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 60, 10000, -15, 0, "2.15242"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 60, 10000, 0, 0.0505, "0.942085"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 60, 10000, 0.0505, 0.9, "1.0289+(x*(-1.96405+(x*(-0.0972839+(x*(120.22+(x*(-471.308+(x*(631.492+(x*-280.404)))))))))))"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.46948"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 60, 10000, -15, 0, "2.36924"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 60, 10000, 0, 0.0505, "0.957624"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 60, 10000, 0.0505, 0.9, "1.0762+(x*(-2.92958+(x*(8.08709+(x*(87.0238+(x*(-406.327+(x*(570.811+(x*-258.854)))))))))))"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.3318"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 60, 10000, -15, 0, "2.13741"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 60, 10000, 0, 0.0505, "0.943651"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 60, 10000, 0.0505, 0.9, "1.19517+(x*(-7.41612+(x*(53.2606+(x*(-97.9309+(x*(-45.3669+(x*(238.93+(x*-143.943)))))))))))"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.09364"
3, iterativefit, central, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.32423"
3, iterativefit, central, 2, 0.8, 1.6, 60, 10000, 0, 0.0505, "0.983397"
3, iterativefit, central, 2, 0.8, 1.6, 60, 10000, 0.0505, 0.9, "0.973149+(x*(-0.155166+(x*(8.50789+(x*(-28.504+(x*(6.17985+(x*(54.1035+(x*-42.7244)))))))))))"
3, iterativefit, central, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "0.242176"
3, iterativefit, up_jes, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.31143"
3, iterativefit, up_jes, 2, 0.8, 1.6, 60, 10000, 0, 0.0505, "1.0045"
3, iterativefit, up_jes, 2, 0.8, 1.6, 60, 10000, 0.0505, 0.9, "0.977157+(x*(0.587747+(x*(-1.11995+(x*(5.63909+(x*(-35.8656+(x*(63.0606+(x*-34.0012)))))))))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "0.345481"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.32206"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, 0, 0.0505, "0.982538"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, 0.0505, 0.9, "1.16688+(x*(-6.37546+(x*(65.2318+(x*(-242.34+(x*(393.473+(x*(-282.019+(x*69.59)))))))))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "0.212081"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.33777"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, 0, 0.0505, "1.00363"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, 0.0505, 0.9, "0.933099+(x*(1.90364+(x*(-13.0033+(x*(68.4895+(x*(-207.723+(x*(280.05+(x*-134.284)))))))))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "-0.24164"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.31069"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, 0, 0.0505, "0.963249"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, 0.0505, 0.9, "1.03143+(x*(-2.82723+(x*(36.3131+(x*(-153.38+(x*(279.586+(x*(-231.976+(x*71.8961)))))))))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "0.752236"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.38874"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, 0, 0.0505, "0.994486"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.0505, 0.9, "0.993263+(x*(-0.367784+(x*(9.06506+(x*(-25.4968+(x*(-9.66165+(x*(77.5093+(x*-54.1567)))))))))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "0.0661412"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.25875"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, 0, 0.0505, "0.969385"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.0505, 0.9, "0.75784+(x*(6.33921+(x*(-52.2833+(x*(214.174+(x*(-459.222+(x*(477.961+(x*-189.527)))))))))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "0.459473"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.39949"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, 0, 0.0505, "0.991209"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.0505, 0.9, "0.821976+(x*(5.09281+(x*(-42.5183+(x*(177.847+(x*(-393.971+(x*(422.054+(x*-171.228)))))))))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "0.353261"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.24831"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, 0, 0.0505, "0.972813"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.0505, 0.9, "0.943791+(x*(0.400079+(x*(3.96675+(x*(-8.45859+(x*(-36.8505+(x*(97.997+(x*-59.9851)))))))))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "0.160713"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.00618"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, 0, 0.0505, "0.778539"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, 0.0505, 0.9, "1.21499+(x*(-16.5965+(x*(196.376+(x*(-851.378+(x*(1694.19+(x*(-1581.79+(x*562.971)))))))))))"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.40136"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.02617"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, 0, 0.0505, "0.840851"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, 0.0505, 0.9, "1.11805+(x*(-10.568+(x*(124.798+(x*(-529.199+(x*(1026.69+(x*(-938.506+(x*329.165)))))))))))"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.27151"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, -15, 0, "0.949815"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, 0, 0.0505, "0.757036"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, 0.0505, 0.9, "1.04416+(x*(-11.6886+(x*(147.934+(x*(-634.788+(x*(1230.33+(x*(-1116.08+(x*386.679)))))))))))"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.27554"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.01824"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, 0, 0.0505, "0.789691"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, 0.0505, 0.9, "1.15106+(x*(-14.027+(x*(169.377+(x*(-728.329+(x*(1423.19+(x*(-1299.43+(x*451.381)))))))))))"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.11027"
3, iterativefit, down_hf, 2, 1.6, 2.4, 60, 10000, -15, 0, "0.994128"
3, iterativefit, down_hf, 2, 1.6, 2.4, 60, 10000, 0, 0.0505, "0.767392"
3, iterativefit, down_hf, 2, 1.6, 2.4, 60, 10000, 0.0505, 0.9, "1.2811+(x*(-19.2383+(x*(224.096+(x*(-977.501+(x*(1971.54+(x*(-1870.41+(x*676.906)))))))))))"
3, iterativefit, down_hf, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.69086"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.05926"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 60, 10000, 0, 0.0505, "0.795163"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 60, 10000, 0.0505, 0.9, "1.20352+(x*(-15.5249+(x*(183.326+(x*(-788.127+(x*(1550.91+(x*(-1431.01+(x*503.205)))))))))))"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.15964"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 60, 10000, -15, 0, "0.952121"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 60, 10000, 0, 0.0505, "0.761581"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 60, 10000, 0.0505, 0.9, "1.22306+(x*(-17.5683+(x*(208.481+(x*(-910.793+(x*(1829.99+(x*(-1725.67+(x*620.323)))))))))))"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.64752"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.06967"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 60, 10000, 0, 0.0505, "0.794273"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 60, 10000, 0.0505, 0.9, "1.26431+(x*(-17.6301+(x*(205.537+(x*(-892.604+(x*(1784.79+(x*(-1676.44+(x*600.783)))))))))))"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.53188"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 60, 10000, -15, 0, "0.942122"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 60, 10000, 0, 0.0505, "0.762664"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 60, 10000, 0.0505, 0.9, "1.1643+(x*(-15.5218+(x*(186.795+(x*(-808.239+(x*(1599.41+(x*(-1482.86+(x*523.513)))))))))))"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.27006"
