DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_cferr1,1,0.0,2.5,50.0,70.0,0.82105,0.863, (1.18489+0.146831*x)
3, iterativefit, down_cferr1,1,0.0,2.5,50.0,70.0,0.863,0.905, (1.16153+0.173901*x)
3, iterativefit, down_cferr1,1,0.0,2.5,50.0,70.0,0.905,0.9470000000000001, (1.10011+0.241768*x)
3, iterativefit, down_cferr1,1,0.0,2.5,50.0,70.0,0.9470000000000001,0.9890000000000001, (-0.090126+1.49861*x)
3, iterativefit, down_cferr1,1,0.0,2.5,50.0,70.0,0.9890000000000001,1.1, 1.39200329781
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,-15.0,0.0, 0.933880865574
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.0,0.0761, 0.833582341671
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.0761,0.18635, (0.692447+1.85461*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.18635,0.2547, (0.602047+2.33971*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.2547,0.3231, (1.2069+-0.0350447*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.3231,0.3915, (1.10215+0.289164*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.3915,0.4599, (1.07438+0.360082*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.4599,0.5247, (1.11402+0.273887*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.5247,0.5859, (1.23069+0.0515424*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.5859,0.6471, (1.18487+0.129747*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.6471,0.7083, (1.1991+0.107754*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.7083,0.7695, (1.21213+0.0893622*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.7695,0.82105, (1.12832+0.198276*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.82105,0.863, (0.468505+1.0019*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.863,0.905, (1.96727+-0.734792*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.905,0.9470000000000001, (1.0286+0.302406*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.9470000000000001,0.9890000000000001, (-0.568166+1.98854*x)
3, iterativefit, down_cferr1,1,0.0,2.5,70.0,100.0,0.9890000000000001,1.1, 1.39849889278
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,-15.0,0.0, 0.860830545425
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.0,0.0761, 0.801292002201
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.0761,0.18635, (0.629039+2.26351*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.18635,0.2547, (0.630816+2.25397*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.2547,0.3231, (1.02491+0.706678*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.3231,0.3915, (1.29615+-0.132821*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.3915,0.4599, (1.07977+0.419871*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.4599,0.5247, (1.17287+0.217448*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.5247,0.5859, (1.22964+0.109254*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.5859,0.6471, (1.20766+0.146768*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.6471,0.7083, (1.22152+0.125351*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.7083,0.7695, (1.21858+0.129498*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.7695,0.82105, (1.12861+0.24642*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.82105,0.863, (0.561971+0.936559*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.863,0.905, (1.91018+-0.625678*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.905,0.9470000000000001, (0.216723+1.24555*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.9470000000000001,0.9890000000000001, (0.746534+0.686084*x)
3, iterativefit, down_cferr1,1,0.0,2.5,100.0,10000.0,0.9890000000000001,1.1, 1.42507100105
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,-15.0,0.0, 1.79075026512
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.0,0.0761, 1.58947694302
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.0761,0.18635, (1.79835+-2.74472*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.18635,0.2547, (1.75883+-2.53265*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.2547,0.3231, (1.19319+-0.31184*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.3231,0.3915, (1.91727+-2.55288*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.3915,0.4599, (1.04264+-0.31884*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.4599,0.5247, (0.811092+0.184645*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.5247,0.5859, (0.710382+0.376582*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.5859,0.6471, (2.02108+-1.86049*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.6471,0.7083, (-0.120512+1.44904*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.7083,0.7695, (1.91305+-1.42201*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.7695,0.82105, (1.05235+-0.303487*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.82105,0.863, (1.63117+-1.00847*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.863,0.905, (1.43943+-0.786282*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.905,0.9470000000000001, (-0.550851+1.41292*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.9470000000000001,0.9890000000000001, (3.01744+-2.35507*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,20.0,30.0,0.9890000000000001,1.1, 0.688269555569
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,-15.0,0.0, 1.16728055477
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.0,0.0761, 1.35401189327
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.0761,0.18635, (1.40236+-0.635353*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.18635,0.2547, (1.6603+-2.01949*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.2547,0.3231, (1.33334+-0.735791*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.3231,0.3915, (1.16074+-0.201612*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.3915,0.4599, (1.54965+-1.19499*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.4599,0.5247, (0.545373+0.988699*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.5247,0.5859, (1.21828+-0.293759*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.5859,0.6471, (1.21304+-0.284813*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.6471,0.7083, (1.44998+-0.65097*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.7083,0.7695, (0.916427+0.102314*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.7695,0.82105, (1.44769+-0.588081*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.82105,0.863, (0.657399+0.374451*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.863,0.905, (1.75932+-0.9024*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.905,0.9470000000000001, (1.7803+-0.925583*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.9470000000000001,0.9890000000000001, (2.55043+-1.73881*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,30.0,50.0,0.9890000000000001,1.1, 0.830744802952
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,-15.0,0.0, 0.999833166599
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.0,0.0761, 1.41446471214
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.0761,0.18635, (1.58045+-2.18113*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.18635,0.2547, (1.4547+-1.50633*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.2547,0.3231, (1.20683+-0.53315*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.3231,0.3915, (0.791792+0.7514*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.3915,0.4599, (1.20484+-0.303626*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.4599,0.5247, (0.839433+0.490899*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.5247,0.5859, (2.27471+-2.24453*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.5859,0.6471, (0.761697+0.337849*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.6471,0.7083, (0.685192+0.456076*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.7083,0.7695, (1.5086+-0.706434*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.7695,0.82105, (0.469674+0.643694*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.82105,0.863, (1.52168+-0.637598*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.863,0.905, (1.09886+-0.147655*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.905,0.9470000000000001, (1.6361+-0.741296*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.9470000000000001,0.9890000000000001, (1.96274+-1.08621*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,50.0,70.0,0.9890000000000001,1.1, 0.888475358486
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,-15.0,0.0, 1.18827414513
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.0,0.0761, 1.38331794739
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.0761,0.18635, (1.46218+-1.03635*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.18635,0.2547, (1.77141+-2.69574*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.2547,0.3231, (0.944568+0.550604*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.3231,0.3915, (1.10758+0.0460733*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.3915,0.4599, (1.32535+-0.510177*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.4599,0.5247, (0.704381+0.840058*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.5247,0.5859, (2.26294+-2.13031*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.5859,0.6471, (1.06304+-0.0823615*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.6471,0.7083, (1.64381+-0.979855*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.7083,0.7695, (0.135434+1.14971*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.7695,0.82105, (1.74031+-0.935889*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.82105,0.863, (2.23003+-1.53235*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.863,0.905, (0.0808017+0.958065*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.905,0.9470000000000001, (1.08675+-0.153481*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.9470000000000001,0.9890000000000001, (2.36992+-1.50847*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,70.0,100.0,0.9890000000000001,1.1, 0.87804889679
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,-15.0,0.0, 0.940659344196
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.0,0.0761, 1.42802262306
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.0761,0.18635, (1.5266+-1.29539*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.18635,0.2547, (1.73192+-2.3972*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.2547,0.3231, (1.4475+-1.28052*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.3231,0.3915, (0.574223+1.4223*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.3915,0.4599, (1.78049+-1.65883*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.4599,0.5247, (0.323078+1.51014*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.5247,0.5859, (2.17989+-2.02866*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.5859,0.6471, (0.99215+-0.0014609*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.6471,0.7083, (1.14038+-0.230533*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.7083,0.7695, (0.276799+0.988702*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.7695,0.82105, (2.51533+-1.92036*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.82105,0.863, (1.6269+-0.838307*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.863,0.905, (-0.665733+1.81828*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.905,0.9470000000000001, (2.72223+-1.92532*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.9470000000000001,0.9890000000000001, (1.22194+-0.341071*x)
3, iterativefit, up_lfstats2,0,0.0,2.5,100.0,10000.0,0.9890000000000001,1.1, 0.884622573853
3, iterativefit, up_lfstats2,2,0.0,0.8,20.0,30.0,-15.0,0.0, 0.962557137012
3, iterativefit, up_lfstats2,2,0.0,0.8,20.0,30.0,0.0,0.0127, 0.713137234435
3, iterativefit, up_lfstats2,2,0.0,0.8,20.0,30.0,0.0127,0.4599, 0.526225+x*(16.6425+x*(-160.846+x*(752.339+x*(-1789.65+x*(1951.38+x*-650.464)))))
3, iterativefit, up_lfstats2,2,0.0,0.8,20.0,30.0,0.4599,1.1, 1.2736124579
3, iterativefit, up_lfstats2,2,0.8,1.6,20.0,30.0,-15.0,0.0, 1.00610005856
3, iterativefit, up_lfstats2,2,0.8,1.6,20.0,30.0,0.0,0.0127, 0.716279776822
3, iterativefit, up_lfstats2,2,0.8,1.6,20.0,30.0,0.0127,0.4599, 0.503022+x*(19.8687+x*(-264.391+x*(1827.73+x*(-6877.12+x*(12919.9+x*-9371.25)))))
3, iterativefit, up_lfstats2,2,0.8,1.6,20.0,30.0,0.4599,1.1, 0.998256156902
3, iterativefit, up_lfstats2,2,1.6,2.5,20.0,30.0,-15.0,0.0, 0.982992768288
3, iterativefit, up_lfstats2,2,1.6,2.5,20.0,30.0,0.0,0.0127, 0.731849030521
3, iterativefit, up_lfstats2,2,1.6,2.5,20.0,30.0,0.0127,0.4599, 0.519875+x*(20.0203+x*(-286.524+x*(2009.59+x*(-7328.71+x*(13202+x*-9244.22)))))
3, iterativefit, up_lfstats2,2,1.6,2.5,20.0,30.0,0.4599,1.1, 0.897780464488
3, iterativefit, up_lfstats2,2,0.0,0.8,30.0,40.0,-15.0,0.0, 0.833013236523
3, iterativefit, up_lfstats2,2,0.0,0.8,30.0,40.0,0.0,0.0127, 0.794389175848
3, iterativefit, up_lfstats2,2,0.0,0.8,30.0,40.0,0.0127,0.4599, 0.602011+x*(17.14+x*(-164.18+x*(579.428+x*(-200.668+x*(-2755.17+x*3925.18)))))
3, iterativefit, up_lfstats2,2,0.0,0.8,30.0,40.0,0.4599,1.1, 1.59994151698
3, iterativefit, up_lfstats2,2,0.8,1.6,30.0,40.0,-15.0,0.0, 0.930687785149
3, iterativefit, up_lfstats2,2,0.8,1.6,30.0,40.0,0.0,0.0127, 0.783137122345
3, iterativefit, up_lfstats2,2,0.8,1.6,30.0,40.0,0.0127,0.4599, 0.55723+x*(20.655+x*(-239.605+x*(1118.29+x*(-2183.57+x*(1126.15+x*770.323)))))
3, iterativefit, up_lfstats2,2,0.8,1.6,30.0,40.0,0.4599,1.1, 0.932373761092
3, iterativefit, up_lfstats2,2,1.6,2.5,30.0,40.0,-15.0,0.0, 0.835838854313
3, iterativefit, up_lfstats2,2,1.6,2.5,30.0,40.0,0.0,0.0127, 0.788131793073
3, iterativefit, up_lfstats2,2,1.6,2.5,30.0,40.0,0.0127,0.4599, 0.541046+x*(23.4258+x*(-339.692+x*(2223.12+x*(-7312.78+x*(11627.2+x*-7046.76)))))
3, iterativefit, up_lfstats2,2,1.6,2.5,30.0,40.0,0.4599,1.1, 1.11415491546
3, iterativefit, up_lfstats2,2,0.0,0.8,40.0,60.0,-15.0,0.0, 0.972887933254
3, iterativefit, up_lfstats2,2,0.0,0.8,40.0,60.0,0.0,0.0127, 0.818267181288
3, iterativefit, up_lfstats2,2,0.0,0.8,40.0,60.0,0.0127,0.4599, 0.61415+x*(18.5244+x*(-206.856+x*(1128.2+x*(-3516.52+x*(5994.49+x*-4208.11)))))
3, iterativefit, up_lfstats2,2,0.0,0.8,40.0,60.0,0.4599,1.1, 1.32422219985
3, iterativefit, up_lfstats2,2,0.8,1.6,40.0,60.0,-15.0,0.0, 1.05928444862
3, iterativefit, up_lfstats2,2,0.8,1.6,40.0,60.0,0.0,0.0127, 0.842457405097
3, iterativefit, up_lfstats2,2,0.8,1.6,40.0,60.0,0.0127,0.4599, 0.653819+x*(17.4004+x*(-214.394+x*(1127.22+x*(-2963.35+x*(3818.27+x*-1894.94)))))
3, iterativefit, up_lfstats2,2,0.8,1.6,40.0,60.0,0.4599,1.1, 1.01806515717
3, iterativefit, up_lfstats2,2,1.6,2.5,40.0,60.0,-15.0,0.0, 1.09915137291
3, iterativefit, up_lfstats2,2,1.6,2.5,40.0,60.0,0.0,0.0127, 0.808049079431
3, iterativefit, up_lfstats2,2,1.6,2.5,40.0,60.0,0.0127,0.4599, 0.652312+x*(13.9108+x*(-135.696+x*(469.362+x*(-159.288+x*(-2044.95+x*2753)))))
3, iterativefit, up_lfstats2,2,1.6,2.5,40.0,60.0,0.4599,1.1, 0.855373993798
3, iterativefit, up_lfstats2,2,0.0,0.8,60.0,10000.0,-15.0,0.0, 1.01344585419
3, iterativefit, up_lfstats2,2,0.0,0.8,60.0,10000.0,0.0,0.0127, 0.820357435469
3, iterativefit, up_lfstats2,2,0.0,0.8,60.0,10000.0,0.0127,0.4599, 0.571244+x*(23.5664+x*(-339.222+x*(2313.85+x*(-8144.58+x*(14307.4+x*-9885.95)))))
3, iterativefit, up_lfstats2,2,0.0,0.8,60.0,10000.0,0.4599,1.1, 1.20097990176
3, iterativefit, up_lfstats2,2,0.8,1.6,60.0,10000.0,-15.0,0.0, 1.14245581627
3, iterativefit, up_lfstats2,2,0.8,1.6,60.0,10000.0,0.0,0.0127, 0.846467276523
3, iterativefit, up_lfstats2,2,0.8,1.6,60.0,10000.0,0.0127,0.4599, 0.615965+x*(22.5477+x*(-382.822+x*(3024.86+x*(-11968.6+x*(22714.2+x*-16398.2)))))
3, iterativefit, up_lfstats2,2,0.8,1.6,60.0,10000.0,0.4599,1.1, 0.988859764034
3, iterativefit, up_lfstats2,2,1.6,2.5,60.0,10000.0,-15.0,0.0, 1.12445378304
3, iterativefit, up_lfstats2,2,1.6,2.5,60.0,10000.0,0.0,0.0127, 0.852372815045
3, iterativefit, up_lfstats2,2,1.6,2.5,60.0,10000.0,0.0127,0.4599, 0.698403+x*(14.2651+x*(-180.643+x*(975.831+x*(-2339.12+x*(2032.89+x*-28.7321)))))
3, iterativefit, up_lfstats2,2,1.6,2.5,60.0,10000.0,0.4599,1.1, 0.883648985492
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,-15.0,0.0, 0.86805832386
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.0,0.0761, 1.17139220238
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.0761,0.18635, (1.36554+-2.55116*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.18635,0.2547, (0.990316+-0.537642*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.2547,0.3231, (0.959221+-0.415554*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.3231,0.3915, (0.983524+-0.490774*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.3915,0.4599, (0.881164+-0.229318*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.4599,0.5247, (0.831228+-0.120738*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.5247,0.5859, (0.664964+0.196137*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.5859,0.6471, (0.677158+0.175325*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.6471,0.7083, (0.500095+0.448951*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.7083,0.7695, (0.400534+0.589513*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.7695,0.82105, (0.262139+0.769364*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.82105,0.863, (0.126489+0.93458*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.863,0.905, (-0.0954158+1.19171*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.905,0.9470000000000001, (0.0935219+0.98294*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.9470000000000001,0.9890000000000001, (-1.18005+2.32779*x)
3, iterativefit, up_cferr2,1,0.0,2.5,20.0,30.0,0.9890000000000001,1.1, 1.12213349342
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,-15.0,0.0, 0.882357656956
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.0,0.0761, 1.13064575195
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.0761,0.18635, (1.28645+-2.04742*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.18635,0.2547, (1.01383+-0.584455*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.2547,0.3231, (0.893035+-0.110188*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.3231,0.3915, (0.890161+-0.101293*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.3915,0.4599, (0.879778+-0.0747707*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.4599,0.5247, (0.875754+-0.0660213*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.5247,0.5859, (0.819177+0.0418051*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.5859,0.6471, (0.768217+0.128784*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.6471,0.7083, (0.738233+0.175119*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.7083,0.7695, (0.69317+0.23874*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.7695,0.82105, (0.639277+0.308777*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.82105,0.863, (0.595948+0.361549*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.863,0.905, (0.542456+0.423534*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.905,0.9470000000000001, (0.522156+0.445965*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.9470000000000001,0.9890000000000001, (-0.828391+1.8721*x)
3, iterativefit, up_cferr2,1,0.0,2.5,30.0,50.0,0.9890000000000001,1.1, 1.02311229706
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,-15.0,0.0, 0.895417749882
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.0,0.0761, 1.11578130722
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.0761,0.18635, (1.25819+-1.87131*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.18635,0.2547, (0.971131+-0.33089*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.2547,0.3231, (0.922842+-0.1413*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.3231,0.3915, (0.942096+-0.200891*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.3915,0.4599, (0.837587+0.0660531*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.4599,0.5247, (0.972415+-0.227114*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.5247,0.5859, (0.709308+0.274328*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.5859,0.6471, (0.819418+0.0863956*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.6471,0.7083, (0.794022+0.125641*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.7083,0.7695, (0.779441+0.146227*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.7695,0.82105, (0.739749+0.197809*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.82105,0.863, (0.713295+0.230028*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.863,0.905, (0.681657+0.26669*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.905,0.9470000000000001, (0.617874+0.337168*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.9470000000000001,0.9890000000000001, (-0.24077+1.24387*x)
3, iterativefit, up_cferr2,1,0.0,2.5,50.0,70.0,0.9890000000000001,1.1, 0.989414095879
3, iterativefit, up_cferr2,1,0.0,2.5,70.0,100.0,-15.0,0.0, 0.904622256756
3, iterativefit, up_cferr2,1,0.0,2.5,70.0,100.0,0.0,0.0761, 1.10976314545
3, iterativefit, up_cferr2,1,0.0,2.5,70.0,100.0,0.0761,0.18635, (1.23619+-1.66139*x)
