DeepFlavour;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_hf,2,0.8,1.6,20.0,30.0,0.696,1.1, 1.31212747097
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.0,0.009000000000000001, 1.03571176529
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.009000000000000001,0.0255, -256.026902218*(x-0.009)*(x-0.009)*(x-0.009)-123.039505935*(x-0.009)*(x-0.009)+4.26941366824*(x-0.009)+1.0357117652893066
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.0255,0.040999999999999995, 5433.47249117*(x-0.0255)*(x-0.0255)*(x-0.0255)-206.985784781*(x-0.0255)*(x-0.0255)+0.0*(x-0.0255)+1.0715094804763794
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.040999999999999995,0.0575, 1234.32026137*(x-0.041)*(x-0.041)*(x-0.041)-91.8768679286*(x-0.041)*(x-0.041)-2.50038403021*(x-0.041)+1.042014718055725
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.0575,0.0755, 18235.9937382*(x-0.0575)*(x-0.0575)*(x-0.0575)-405.905470955*(x-0.0575)*(x-0.0575)-4.52418959837*(x-0.0575)+0.9812896251678467
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.0755,0.096, 382.784576673*(x-0.0755)*(x-0.0755)*(x-0.0755)+22.6537801029*(x-0.0755)*(x-0.0755)-1.41140063926*(x-0.0755)+0.8746931552886963
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.096,0.121, -744.282074989*(x-0.096)*(x-0.096)*(x-0.096)+46.393402125*(x-0.096)*(x-0.096)+0.0*(x-0.096)+0.8585774302482605
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.121,0.1545, -1765.98689443*(x-0.121)*(x-0.121)*(x-0.121)+74.9476889727*(x-0.121)*(x-0.121)+0.924141215644*(x-0.121)+0.8759438991546631
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.1545,0.2005, 63.8189043026*(x-0.1545)*(x-0.1545)*(x-0.1545)-4.40350439688*(x-0.1545)*(x-0.1545)+0.0*(x-0.1545)+0.924619734287262
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.2005,0.266, -8.17843059143*(x-0.2005)*(x-0.2005)*(x-0.2005)+2.50502661214*(x-0.2005)*(x-0.2005)+0.0*(x-0.2005)+0.9215137958526611
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.266,0.3635, -135.89002387*(x-0.266)*(x-0.266)*(x-0.266)+24.4058471826*(x-0.266)*(x-0.266)+0.222895950656*(x-0.266)+0.9299627542495728
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.3635,0.716, -0.927793942672*(x-0.3635)*(x-0.3635)*(x-0.3635)-0.256210731339*(x-0.3635)*(x-0.3635)+1.10662253301*(x-0.3635)+1.057752251625061
3, iterativefit, down_hf,2,1.6,2.5,20.0,30.0,0.716,1.1, 1.37536323071
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0,0.0035, 0.827087819576
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0035,0.0095, -40073.4063441*(x-0.0035)*(x-0.0035)*(x-0.0035)-630.061682671*(x-0.0035)*(x-0.0035)+25.9322789896*(x-0.0035)+0.8270878195762634
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0095,0.015, 75371.0809268*(x-0.0095)*(x-0.0095)*(x-0.0095)-1022.74440613*(x-0.0095)*(x-0.0095)+14.0436109124*(x-0.0095)+0.9513434171676636
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.015,0.021, 10727.9926442*(x-0.015)*(x-0.015)*(x-0.015)-213.622233439*(x-0.015)*(x-0.015)+9.63334803915*(x-0.015)+1.0101851224899292
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.021,0.0275, -172756.5448*(x-0.021)*(x-0.021)*(x-0.021)+1051.41443154*(x-0.021)*(x-0.021)+8.22850444345*(x-0.021)+1.0626120567321777
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0275,0.0345, 248407.135899*(x-0.0275)*(x-0.0275)*(x-0.0275)-2608.27492694*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.1130763292312622
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0345,0.042, -254122.698749*(x-0.0345)*(x-0.0345)*(x-0.0345)+2858.88036092*(x-0.0345)*(x-0.0345)+0.0*(x-0.0345)+1.0704745054244995
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.042,0.0505, 42326.6012703*(x-0.042)*(x-0.042)*(x-0.042)-539.664166196*(x-0.042)*(x-0.042)+0.0*(x-0.042)+1.1240785121917725
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.0505,0.062, -17761.0574012*(x-0.0505)*(x-0.0505)*(x-0.0505)+306.378240171*(x-0.0505)*(x-0.0505)+0.0*(x-0.0505)+1.111081600189209
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.062,0.09300000000000001, 1601.84056532*(x-0.062)*(x-0.062)*(x-0.062)-74.4855862875*(x-0.062)*(x-0.062)+0.0*(x-0.062)+1.1245877742767334
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.09300000000000001,0.1585, -31.3750015292*(x-0.093)*(x-0.093)*(x-0.093)+5.54341219239*(x-0.093)*(x-0.093)+0.0*(x-0.093)+1.1007275581359863
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.1585,0.605, -0.0328854902205*(x-0.1585)*(x-0.1585)*(x-0.1585)+1.56274725122*(x-0.1585)*(x-0.1585)+0.322367196272*(x-0.1585)+1.11569344997406
3, iterativefit, down_hf,2,0.0,0.8,30.0,40.0,0.605,1.1, 1.56825590134
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0,0.0035, 0.893089294434
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0035,0.01, -14622.513396*(x-0.0035)*(x-0.0035)*(x-0.0035)-283.487596215*(x-0.0035)*(x-0.0035)+14.7200731131*(x-0.0035)+0.8930892944335938
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.01,0.0165, 11040.0093804*(x-0.01)*(x-0.01)*(x-0.01)-355.247657188*(x-0.01)*(x-0.01)+9.18133078933*(x-0.01)+0.9727767109870911
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0165,0.0235, -2945.01057919*(x-0.0165)*(x-0.0165)*(x-0.0165)-116.715387362*(x-0.0165)*(x-0.0165)+5.96243243485*(x-0.0165)+1.0204780101776123
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0235,0.031, -43701.2574348*(x-0.0235)*(x-0.0235)*(x-0.0235)+231.939115699*(x-0.0235)*(x-0.0235)+3.89550045663*(x-0.0235)+1.0554858446121216
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.031,0.0395, 15989.1617767*(x-0.031)*(x-0.031)*(x-0.031)-346.610500627*(x-0.031)*(x-0.031)+0.0*(x-0.031)+1.0793122053146362
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.0395,0.049, 58252.9355349*(x-0.0395)*(x-0.0395)*(x-0.0395)-702.38182108*(x-0.0395)*(x-0.0395)-2.42672769557*(x-0.0395)+1.0640889406204224
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.049,0.062, -5780.4296925*(x-0.049)*(x-0.049)*(x-0.049)+112.718379004*(x-0.049)*(x-0.049)+0.0*(x-0.049)+1.0275896787643433
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.062,0.08900000000000001, 6028.67232283*(x-0.062)*(x-0.062)*(x-0.062)-244.161229075*(x-0.062)*(x-0.062)+0.0*(x-0.062)+1.0339394807815552
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.08900000000000001,0.14, -310.274323679*(x-0.089)*(x-0.089)*(x-0.089)+23.7359857614*(x-0.089)*(x-0.089)+0.0*(x-0.089)+0.974608302116394
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.14,0.2135, 25.0952783152*(x-0.14)*(x-0.14)*(x-0.14)-2.76675443426*(x-0.14)*(x-0.14)+0.0*(x-0.14)+0.9951874017715454
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.2135,0.6325, -0.498007660648*(x-0.2135)*(x-0.2135)*(x-0.2135)+2.52911554276*(x-0.2135)*(x-0.2135)+0.0*(x-0.2135)+0.9902051687240601
3, iterativefit, down_hf,2,0.8,1.6,30.0,40.0,0.6325,1.1, 1.39758574963
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.0,0.0055, 0.979817926884
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.0055,0.0155, -374.066413764*(x-0.0055)*(x-0.0055)*(x-0.0055)+36.0268994939*(x-0.0055)*(x-0.0055)+2.45899966693*(x-0.0055)+0.9798179268836975
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.0155,0.025, -41612.9583069*(x-0.0155)*(x-0.0155)*(x-0.0155)+431.54688047*(x-0.0155)*(x-0.0155)+3.06731773268*(x-0.0155)+1.007636547088623
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.025,0.036000000000000004, 18371.4512712*(x-0.025)*(x-0.025)*(x-0.025)-396.56853088*(x-0.025)*(x-0.025)+0.0*(x-0.025)+1.0400452613830566
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.036000000000000004,0.049, 4252.67951783*(x-0.036)*(x-0.036)*(x-0.036)-49.0088369774*(x-0.036)*(x-0.036)-2.05567086791*(x-0.036)+1.0165128707885742
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.049,0.064, -2977.30260703*(x-0.049)*(x-0.049)*(x-0.049)+68.004812833*(x-0.049)*(x-0.049)-1.17379211378*(x-0.049)+0.9908497929573059
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.064,0.0815, 8892.35663576*(x-0.064)*(x-0.064)*(x-0.064)-200.757876302*(x-0.064)*(x-0.064)-1.14332698853*(x-0.064)+0.9784955978393555
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.0815,0.111, -2824.39513913*(x-0.0815)*(x-0.0815)*(x-0.0815)+124.979484907*(x-0.0815)*(x-0.0815)+0.0*(x-0.0815)+0.9446627497673035
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.111,0.161, 378.096623681*(x-0.111)*(x-0.111)*(x-0.111)-31.8363688122*(x-0.111)*(x-0.111)+0.0*(x-0.111)+0.98091721534729
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.161,0.2325, 21.5012618775*(x-0.161)*(x-0.161)*(x-0.161)+0.126942136476*(x-0.161)*(x-0.161)-0.347912203616*(x-0.161)+0.9485883712768555
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.2325,0.3155, -56.4782501077*(x-0.2325)*(x-0.2325)*(x-0.2325)+11.3835312169*(x-0.2325)*(x-0.2325)+0.0*(x-0.2325)+0.9322208762168884
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.3155,0.6835, 0.16804871136*(x-0.3155)*(x-0.3155)*(x-0.3155)+1.61026714043*(x-0.3155)*(x-0.3155)+0.722430187036*(x-0.3155)+0.9783484935760498
3, iterativefit, down_hf,2,1.6,2.5,30.0,40.0,0.6835,1.1, 1.47064650059
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0,0.0025, 0.84191018343
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0025,0.006, -423762.448553*(x-0.0025)*(x-0.0025)*(x-0.0025)+4789.56361761*(x-0.0025)*(x-0.0025)+3.33696990818*(x-0.0025)+0.841910183429718
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.006,0.008, -4862993.05783*(x-0.006)*(x-0.006)*(x-0.006)+15627.9261607*(x-0.006)*(x-0.006)+21.2906452471*(x-0.006)+0.8940929174423218
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.008,0.01, -962716.557053*(x-0.008)*(x-0.008)*(x-0.008)-462.934126303*(x-0.008)*(x-0.008)+25.446433196*(x-0.008)+0.9602819681167603
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.01,0.0125, 916950.390101*(x-0.01)*(x-0.01)*(x-0.01)-3786.13702221*(x-0.01)*(x-0.01)+12.0420980062*(x-0.01)+1.0016213655471802
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0125,0.0155, -123372.893433*(x-0.0125)*(x-0.0125)*(x-0.0125)+1547.89974794*(x-0.0125)*(x-0.0125)+10.3042327095*(x-0.0125)+1.022390604019165
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0155,0.019, -1413523.69004*(x-0.0155)*(x-0.0155)*(x-0.0155)+5997.15109792*(x-0.0155)*(x-0.0155)+16.2605630745*(x-0.0155)+1.0639033317565918
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.019,0.0235, -45663.3465717*(x-0.019)*(x-0.019)*(x-0.019)-391.064094074*(x-0.019)*(x-0.019)+6.2936251509*(x-0.019)+1.1336755752563477
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0235,0.0305, 208743.459629*(x-0.0235)*(x-0.0235)*(x-0.0235)-2191.80632611*(x-0.0235)*(x-0.0235)+0.0*(x-0.0235)+1.1499167680740356
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0305,0.0495, -18645.2749573*(x-0.0305)*(x-0.0305)*(x-0.0305)+537.294695716*(x-0.0305)*(x-0.0305)+0.0*(x-0.0305)+1.1141172647476196
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.0495,0.1045, 56.6603900006*(x-0.0495)*(x-0.0495)*(x-0.0495)-5.42020769292*(x-0.0495)*(x-0.0495)+0.224365658475*(x-0.0495)+1.1801927089691162
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.1045,0.5775, -0.0639988702248*(x-0.1045)*(x-0.1045)*(x-0.1045)+1.13331274269*(x-0.1045)*(x-0.1045)+0.14233585151*(x-0.1045)+1.185563564300537
3, iterativefit, down_hf,2,0.0,0.8,40.0,60.0,0.5775,1.1, 1.49967074394
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.0,0.003, 0.885827422142
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.003,0.008, -69312.1380739*(x-0.003)*(x-0.003)*(x-0.003)-701.296912068*(x-0.003)*(x-0.003)+23.1132070223*(x-0.003)+0.8858274221420288
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.008,0.0125, 8596.11818848*(x-0.008)*(x-0.008)*(x-0.008)-701.472700541*(x-0.008)*(x-0.008)+10.9018275461*(x-0.008)+0.9751970171928406
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.0125,0.0175, 118549.199238*(x-0.0125)*(x-0.0125)*(x-0.0125)-867.332488916*(x-0.0125)*(x-0.0125)+5.1107874212*(x-0.0125)+1.010833740234375
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.0175,0.023, -452203.648657*(x-0.0175)*(x-0.0175)*(x-0.0175)+3246.25714916*(x-0.0175)*(x-0.0175)+5.32865247491*(x-0.0175)+1.0295230150222778
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.023,0.0295, 22578.4201297*(x-0.023)*(x-0.023)*(x-0.023)-366.618340556*(x-0.023)*(x-0.023)+0.0*(x-0.023)+1.0817945003509521
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.0295,0.037000000000000005, 70101.8736934*(x-0.0295)*(x-0.0295)*(x-0.0295)-661.697833998*(x-0.0295)*(x-0.0295)-1.90422367579*(x-0.0295)+1.0725054740905762
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.037000000000000005,0.045, -215388.834476*(x-0.037)*(x-0.037)*(x-0.037)+2584.66601372*(x-0.037)*(x-0.037)+0.0*(x-0.037)+1.0505775213241577
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.045,0.055, 60892.4043856*(x-0.045)*(x-0.045)*(x-0.045)-1005.24486371*(x-0.045)*(x-0.045)+0.0*(x-0.045)+1.1057170629501343
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.055,0.08800000000000001, 220.039725226*(x-0.055)*(x-0.055)*(x-0.055)+16.944032973*(x-0.055)*(x-0.055)-1.83717595853*(x-0.055)+1.0660849809646606
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.08800000000000001,0.1565, -38.4403093028*(x-0.088)*(x-0.088)*(x-0.088)+6.62833962778*(x-0.088)*(x-0.088)+0.0*(x-0.088)+1.0318177938461304
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.1565,0.604, 0.09194599826*(x-0.1565)*(x-0.1565)*(x-0.1565)+1.01092615691*(x-0.1565)*(x-0.1565)+0.366967905027*(x-0.1565)+1.050564169883728
3, iterativefit, down_hf,2,0.8,1.6,40.0,60.0,0.604,1.1, 1.42546629906
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.0,0.0035, 0.926573574543
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.0035,0.0095, -8206.21462496*(x-0.0035)*(x-0.0035)*(x-0.0035)+287.55385574*(x-0.0035)*(x-0.0035)+4.56164889185*(x-0.0035)+0.9265735745429993
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.0095,0.015, -150100.665481*(x-0.0095)*(x-0.0095)*(x-0.0095)+1117.58363296*(x-0.0095)*(x-0.0095)+7.12602398123*(x-0.0095)+0.9625228643417358
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.015,0.0215, -24229.3207044*(x-0.015)*(x-0.015)*(x-0.015)-76.3177149823*(x-0.015)*(x-0.015)+5.79780855131*(x-0.015)+1.0105499029159546
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.0215,0.028999999999999998, -7150.62409288*(x-0.0215)*(x-0.0215)*(x-0.0215)-35.196269439*(x-0.0215)*(x-0.0215)+1.73461185726*(x-0.0215)+1.0383572578430176
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.028999999999999998,0.0375, 90308.4737668*(x-0.029)*(x-0.029)*(x-0.029)-1151.43304053*(x-0.029)*(x-0.029)+0.0*(x-0.029)+1.0463703870773315
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.0375,0.0475, -98525.0473022*(x-0.0375)*(x-0.0375)*(x-0.0375)+1477.87570953*(x-0.0375)*(x-0.0375)+0.0*(x-0.0375)+1.0186400413513184
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.0475,0.0615, 59147.3572456*(x-0.0475)*(x-0.0475)*(x-0.0475)-1242.09450216*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.0679025650024414
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.0615,0.0925, -3503.63508804*(x-0.0615)*(x-0.0615)*(x-0.0615)+162.919031594*(x-0.0615)*(x-0.0615)+0.0*(x-0.0615)+0.9867523908615112
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.0925,0.155, 10.7646484375*(x-0.0925)*(x-0.0925)*(x-0.0925)-1.00918579102*(x-0.0925)*(x-0.0925)+0.0*(x-0.0925)+1.0389407873153687
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.155,0.2365, -118.328389356*(x-0.155)*(x-0.155)*(x-0.155)+18.7898159373*(x-0.155)*(x-0.155)+0.0*(x-0.155)+1.0376267433166504
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.2365,0.644, -0.147833253142*(x-0.2365)*(x-0.2365)*(x-0.2365)-0.0760171731614*(x-0.2365)*(x-0.2365)+0.704839765179*(x-0.2365)+1.0983771085739136
3, iterativefit, down_hf,2,1.6,2.5,40.0,60.0,0.644,1.1, 1.36297261715
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0,0.002, 0.856951296329
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.002,0.005, -12809.3655057*(x-0.002)*(x-0.002)*(x-0.002)+319.887189611*(x-0.002)*(x-0.002)+21.4631974697*(x-0.002)+0.8569512963294983
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.005,0.006999999999999999, -409090.847561*(x-0.005)*(x-0.005)*(x-0.005)+1157.28293299*(x-0.005)*(x-0.005)+23.0366677387*(x-0.005)+0.923874020576477
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.006999999999999999,0.009000000000000001, -5247306.41582*(x-0.007)*(x-0.007)*(x-0.007)+10052.7419225*(x-0.007)*(x-0.007)+22.7567093*(x-0.007)+0.9713037610054016
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.009000000000000001,0.011000000000000001, 2096712.58926*(x-0.009)*(x-0.009)*(x-0.009)-6290.13776779*(x-0.009)*(x-0.009)+0.0*(x-0.009)+1.015049695968628
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.011000000000000001,0.0135, -9736083.98438*(x-0.011)*(x-0.011)*(x-0.011)+36510.3149414*(x-0.011)*(x-0.011)+0.0*(x-0.011)+1.0066628456115723
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0135,0.0165, 761394.14752*(x-0.0135)*(x-0.0135)*(x-0.0135)-3426.27366384*(x-0.0135)*(x-0.0135)+0.0*(x-0.0135)+1.082726001739502
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0165,0.02, -2595207.06892*(x-0.0165)*(x-0.0165)*(x-0.0165)+13960.6557933*(x-0.0165)*(x-0.0165)+0.0*(x-0.0165)+1.0724471807479858
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.02,0.025, -1427.84621851*(x-0.02)*(x-0.02)*(x-0.02)-224.364230381*(x-0.02)*(x-0.02)+2.3507307702*(x-0.02)+1.1321957111358643
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.025,0.0405, 32829.4964604*(x-0.025)*(x-0.025)*(x-0.025)-763.285792705*(x-0.025)*(x-0.025)+0.0*(x-0.025)+1.1381617784500122
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0405,0.0945, -422.50734489*(x-0.0405)*(x-0.0405)*(x-0.0405)+44.2848833813*(x-0.0405)*(x-0.0405)+0.0*(x-0.0405)+1.0770353078842163
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.0945,0.573, -0.238300787103*(x-0.0945)*(x-0.0945)*(x-0.0945)-0.107450747045*(x-0.0945)*(x-0.0945)+1.08667315208*(x-0.0945)+1.1396403312683105
3, iterativefit, down_hf,2,0.0,0.8,60.0,10000.0,0.573,1.1, 1.60890340805
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.0,0.002, 0.917060256004
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.002,0.006, -117633.024495*(x-0.002)*(x-0.002)*(x-0.002)+1648.67005603*(x-0.002)*(x-0.002)+2.37438082695*(x-0.002)+0.9170602560043335
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.006,0.01, -990612.683894*(x-0.006)*(x-0.006)*(x-0.006)+5611.12079161*(x-0.006)*(x-0.006)+9.91735609943*(x-0.006)+0.9454079866409302
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.01,0.013999999999999999, 180029.672251*(x-0.01)*(x-0.01)*(x-0.01)-1371.758494*(x-0.01)*(x-0.01)+7.25691360535*(x-0.01)+1.0114561319351196
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.013999999999999999,0.0185, -274910.730254*(x-0.014)*(x-0.014)*(x-0.014)+1308.50632684*(x-0.014)*(x-0.014)+4.92426992142*(x-0.014)+1.0300575494766235
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.0185,0.0235, 737489.700317*(x-0.0185)*(x-0.0185)*(x-0.0185)-5531.17275238*(x-0.0185)*(x-0.0185)+0.0*(x-0.0185)+1.0536627769470215
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.0235,0.028999999999999998, -4829.80815342*(x-0.0235)*(x-0.0235)*(x-0.0235)+206.501008014*(x-0.0235)*(x-0.0235)+0.0*(x-0.0235)+1.007569670677185
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.028999999999999998,0.0355, -833855.446972*(x-0.029)*(x-0.029)*(x-0.029)+7989.07476196*(x-0.029)*(x-0.029)+1.83320599823*(x-0.029)+1.0130127668380737
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.0355,0.044000000000000004, 74724.2950798*(x-0.0355)*(x-0.0355)*(x-0.0355)-983.638673135*(x-0.0355)*(x-0.0355)+0.0*(x-0.0355)+1.1334694623947144
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.044000000000000004,0.075, -359.206756287*(x-0.044)*(x-0.044)*(x-0.044)+20.4081677192*(x-0.044)*(x-0.044)-0.525366484758*(x-0.044)+1.1082916259765625
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.075,0.1425, 123.499831165*(x-0.075)*(x-0.075)*(x-0.075)-10.3143344644*(x-0.075)*(x-0.075)-0.295653164545*(x-0.075)+1.1009163856506348
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.1425,0.597, 1.4010217591*(x-0.1425)*(x-0.1425)*(x-0.1425)+0.797067074512*(x-0.1425)*(x-0.1425)+0.0*(x-0.1425)+1.0719470977783203
3, iterativefit, down_hf,2,0.8,1.6,60.0,10000.0,0.597,1.1, 1.36813402176
3, iterativefit, down_hf,2,1.6,2.5,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_hf,2,1.6,2.5,60.0,10000.0,0.0,0.003, 0.920119702816
3, iterativefit, down_hf,2,1.6,2.5,60.0,10000.0,0.003,0.0085, -7336.4488508*(x-0.003)*(x-0.003)*(x-0.003)-203.223665895*(x-0.003)*(x-0.003)+10.766110637*(x-0.003)+0.9201197028160095
3, iterativefit, down_hf,2,1.6,2.5,60.0,10000.0,0.0085,0.013999999999999999, -186096.107573*(x-0.0085)*(x-0.0085)*(x-0.0085)+820.304925754*(x-0.0085)*(x-0.0085)+7.86486757892*(x-0.0085)+0.9719651937484741
3, iterativefit, down_hf,2,1.6,2.5,60.0,10000.0,0.013999999999999999,0.0205, 174244.58854*(x-0.014)*(x-0.014)*(x-0.014)-1698.88473827*(x-0.014)*(x-0.014)+0.0*(x-0.014)+1.0090744495391846
3, iterativefit, down_hf,2,1.6,2.5,60.0,10000.0,0.0205,0.027999999999999997, -331670.973036*(x-0.0205)*(x-0.0205)*(x-0.0205)+3731.29844666*(x-0.0205)*(x-0.0205)+0.0*(x-0.0205)+0.9851484894752502
