DeepFlavour;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_hfstats1,2,0.0,0.8,60.0,10000.0,0.01,0.012, -18391967.2611*(x-0.01)*(x-0.01)*(x-0.01)+43555.4402839*(x-0.01)*(x-0.01)+46.4818459977*(x-0.01)+1.133332371711731
3, iterativefit, down_hfstats1,2,0.0,0.8,60.0,10000.0,0.012,0.013999999999999999, 18923491.2395*(x-0.012)*(x-0.012)*(x-0.012)-56770.4737186*(x-0.012)*(x-0.012)+0.0*(x-0.012)+1.2533820867538452
3, iterativefit, down_hfstats1,2,0.0,0.8,60.0,10000.0,0.013999999999999999,0.0165, -16379336.0347*(x-0.014)*(x-0.014)*(x-0.014)+61598.7268969*(x-0.014)*(x-0.014)+0.0*(x-0.014)+1.1776881217956543
3, iterativefit, down_hfstats1,2,0.0,0.8,60.0,10000.0,0.0165,0.0195, 88175.3223447*(x-0.0165)*(x-0.0165)*(x-0.0165)-414.560139283*(x-0.0165)*(x-0.0165)+0.881083834902*(x-0.0165)+1.3067530393600464
3, iterativefit, down_hfstats1,2,0.0,0.8,60.0,10000.0,0.0195,0.0235, -508936.298428*(x-0.0195)*(x-0.0195)*(x-0.0195)+3411.85659115*(x-0.0195)*(x-0.0195)+0.774456702512*(x-0.0195)+1.3080459833145142
3, iterativefit, down_hfstats1,2,0.0,0.8,60.0,10000.0,0.0235,0.0615, 391.26304354*(x-0.0235)*(x-0.0235)*(x-0.0235)-55.3181908705*(x-0.0235)*(x-0.0235)+3.64036710714*(x-0.0235)+1.3331615924835205
3, iterativefit, down_hfstats1,2,0.0,0.8,60.0,10000.0,0.0615,0.5535, -0.429542623943*(x-0.0615)*(x-0.0615)*(x-0.0615)-0.832526106127*(x-0.0615)*(x-0.0615)+1.1311361056*(x-0.0615)+1.4130854606628418
3, iterativefit, down_hfstats1,2,0.0,0.8,60.0,10000.0,0.5535,1.1, 1.71692323685
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.0,0.0015, 0.681575715542
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.0015,0.0035, -4899783.0187*(x-0.0015)*(x-0.0015)*(x-0.0015)+29985.553192*(x-0.0015)*(x-0.0015)+3.06806961695*(x-0.0015)+0.6815757155418396
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.0035,0.0045, -68033362.0684*(x-0.0035)*(x-0.0035)*(x-0.0035)+107818.481298*(x-0.0035)*(x-0.0035)+64.2128861607*(x-0.0035)+0.7684558033943176
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.0045,0.0055, -27292204.7612*(x-0.0045)*(x-0.0045)*(x-0.0045)+11111.8010356*(x-0.0045)*(x-0.0045)+75.7497625512*(x-0.0045)+0.8724538087844849
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.0055,0.0065, 13036341.176*(x-0.0055)*(x-0.0055)*(x-0.0055)-19827.4355587*(x-0.0055)*(x-0.0055)+16.0967503389*(x-0.0055)+0.9320231676101685
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.0065,0.008, -37081578.7705*(x-0.0065)*(x-0.0065)*(x-0.0065)+89749.5431256*(x-0.0065)*(x-0.0065)+15.5509027496*(x-0.0065)+0.9413288235664368
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.008,0.0105, 1885739.9956*(x-0.008)*(x-0.008)*(x-0.008)-9729.60603077*(x-0.008)*(x-0.008)+34.4988754255*(x-0.008)+1.0414413213729858
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.0105,0.013999999999999999, -1008423.17668*(x-0.0105)*(x-0.0105)*(x-0.0105)+3306.0449629*(x-0.0105)*(x-0.0105)+21.2084701891*(x-0.0105)+1.0963431596755981
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.013999999999999999,0.02, 65029.0811147*(x-0.014)*(x-0.014)*(x-0.014)-917.545728425*(x-0.014)*(x-0.014)+7.29123318645*(x-0.014)+1.1678357124328613
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.02,0.045, -2834.5766923*(x-0.02)*(x-0.02)*(x-0.02)+40.2201218464*(x-0.02)*(x-0.02)+3.30382520574*(x-0.02)+1.19259774684906
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.045,0.1075, 386.080078125*(x-0.045)*(x-0.045)*(x-0.045)-36.1950073242*(x-0.045)*(x-0.045)+0.0*(x-0.045)+1.2560406923294067
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.1075,0.5795, 0.782561003464*(x-0.1075)*(x-0.1075)*(x-0.1075)+0.0*(x-0.1075)*(x-0.1075)+0.0*(x-0.1075)+1.2089117765426636
3, iterativefit, down_hfstats1,2,0.8,1.6,60.0,10000.0,0.5795,1.1, 1.29120123386
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.0,0.0015, 0.684391260147
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.0015,0.004, -275163.6703*(x-0.0015)*(x-0.0015)*(x-0.0015)+4188.45181643*(x-0.0015)*(x-0.0015)+27.0300507545*(x-0.0015)+0.6843912601470947
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.004,0.0065, -6750542.48782*(x-0.004)*(x-0.004)*(x-0.004)+21064.808036*(x-0.004)*(x-0.004)+42.8129910186*(x-0.004)+0.7738447785377502
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.0065,0.0095, 1837460.26242*(x-0.0065)*(x-0.0065)*(x-0.0065)-8297.36645085*(x-0.0065)*(x-0.0065)+21.5643595519*(x-0.0065)+0.9070550799369812
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.0095,0.0125, -10113835.613*(x-0.0095)*(x-0.0095)*(x-0.0095)+41946.9956031*(x-0.0095)*(x-0.0095)+21.3915879323*(x-0.0095)+0.9466832876205444
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.0125,0.016, 1130206.93943*(x-0.0125)*(x-0.0125)*(x-0.0125)-5933.58643201*(x-0.0125)*(x-0.0125)+0.0*(x-0.0125)+1.1153074502944946
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.016,0.0205, -261747.881643*(x-0.016)*(x-0.016)*(x-0.016)+2677.22398602*(x-0.016)*(x-0.016)+0.0*(x-0.016)+1.0910786390304565
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.0205,0.0285, -217325.342436*(x-0.0205)*(x-0.0205)*(x-0.0205)+2095.78960521*(x-0.0205)*(x-0.0205)+8.19383206435*(x-0.0205)+1.1214406490325928
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.0285,0.057999999999999996, 4395.76441104*(x-0.0285)*(x-0.0285)*(x-0.0285)-194.512575188*(x-0.0285)*(x-0.0285)+0.0*(x-0.0285)+1.2098512649536133
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.057999999999999996,0.1235, -0.138336730134*(x-0.058)*(x-0.058)*(x-0.058)+0.115065004227*(x-0.058)*(x-0.058)+0.0*(x-0.058)+1.1534264087677002
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.1235,0.2065, -358.985041776*(x-0.1235)*(x-0.1235)*(x-0.1235)+44.6135592789*(x-0.1235)*(x-0.1235)+0.0132930180843*(x-0.1235)+1.1538811922073364
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.2065,0.629, -2.08650937938*(x-0.2065)*(x-0.2065)*(x-0.2065)+0.0*(x-0.2065)*(x-0.2065)+0.0*(x-0.2065)+1.2570643424987793
3, iterativefit, down_hfstats1,2,1.6,2.5,60.0,10000.0,0.629,1.1, 1.09970211983
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,-15.0,0.0, 1.23560893536
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.0,0.086, 0.862826287746
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.086,0.192, -29.266241573*(x-0.086)*(x-0.086)*(x-0.086)-14.3584481889*(x-0.086)*(x-0.086)+5.22351764985*(x-0.086)+0.8628262877464294
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.192,0.233, 198.434745013*(x-0.192)*(x-0.192)*(x-0.192)-17.5761165286*(x-0.192)*(x-0.192)+1.19302016287*(x-0.192)+1.220331072807312
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.233,0.2745, 11.2517612885*(x-0.233)*(x-0.233)*(x-0.233)-1.59958546854*(x-0.233)*(x-0.233)+0.752485026627*(x-0.233)+1.253375768661499
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.2745,0.3235, 10.5542377935*(x-0.2745)*(x-0.2745)*(x-0.2745)-1.06690641986*(x-0.2745)*(x-0.2745)+0.677854470375*(x-0.2745)+1.2826532125473022
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.3235,0.38299999999999995, -55.6201153836*(x-0.3235)*(x-0.3235)*(x-0.3235)+3.28091258773*(x-0.3235)*(x-0.3235)+0.649319816056*(x-0.3235)+1.314548134803772
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.38299999999999995,0.445, 22.6466117799*(x-0.383)*(x-0.383)*(x-0.383)-3.12170940318*(x-0.383)*(x-0.383)+0.449021073535*(x-0.383)+1.3530818223953247
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.445,0.5085, -61.7111759771*(x-0.445)*(x-0.445)*(x-0.445)+3.64334830986*(x-0.445)*(x-0.445)+0.323089834586*(x-0.445)+1.3743185997009277
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.5085,0.573, -0.624322995656*(x-0.5085)*(x-0.5085)*(x-0.5085)-0.244173509376*(x-0.5085)*(x-0.5085)+0.0392904019376*(x-0.5085)+1.3937246799468994
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.573,0.6375, 120.02818054*(x-0.573)*(x-0.573)*(x-0.573)-16.166571169*(x-0.573)*(x-0.573)+0.0*(x-0.573)+1.3950755596160889
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.6375,0.703, -14.3829203047*(x-0.6375)*(x-0.6375)*(x-0.6375)+0.146494074955*(x-0.6375)*(x-0.6375)-0.587445966518*(x-0.6375)+1.360026478767395
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.703,0.769, 4.66939502311*(x-0.703)*(x-0.703)*(x-0.703)-2.78699375377*(x-0.703)*(x-0.703)-0.75337421421*(x-0.703)+1.3181354999542236
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.769,0.835, 26.1853589941*(x-0.769)*(x-0.769)*(x-0.769)-4.70270148126*(x-0.769)*(x-0.769)-1.06023773555*(x-0.769)+1.257615089416504
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.835,0.9009999999999999, -43.851710733*(x-0.835)*(x-0.835)*(x-0.835)+1.47339913225*(x-0.835)*(x-0.835)-1.33880405974*(x-0.835)+1.1746826171875
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.9009999999999999,0.972, 12.7038482923*(x-0.901)*(x-0.901)*(x-0.901)-7.08927767597*(x-0.901)*(x-0.901)-1.71736953014*(x-0.901)+1.0801324844360352
3, iterativefit, down_cferr2,1,0.0,2.5,20.0,30.0,0.972,1.1, 0.927009046078
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,-15.0,0.0, 1.24000382423
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.0,0.075, 0.859181880951
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.075,0.1745, -49.3537318868*(x-0.075)*(x-0.075)*(x-0.075)-13.1460012211*(x-0.075)*(x-0.075)+5.28538093685*(x-0.075)+0.8591818809509277
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.1745,0.2245, 128.743460356*(x-0.1745)*(x-0.1745)*(x-0.1745)-14.7215848793*(x-0.1745)*(x-0.1745)+1.20348384152*(x-0.1745)+1.2063114643096924
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.2245,0.27699999999999997, -142.104823174*(x-0.2245)*(x-0.2245)*(x-0.2245)+6.04946861204*(x-0.2245)*(x-0.2245)+0.696901306254*(x-0.2245)+1.2457746267318726
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.27699999999999997,0.3325, 29.8641517466*(x-0.277)*(x-0.277)*(x-0.277)-2.8811521091*(x-0.277)*(x-0.277)+0.1570662539*(x-0.277)+1.2784727811813354
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.3325,0.391, -14.5149896753*(x-0.3325)*(x-0.3325)*(x-0.3325)+1.58259822564*(x-0.3325)*(x-0.3325)+0.113225530043*(x-0.3325)+1.2834206819534302
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.391,0.452, -10.666718483*(x-0.391)*(x-0.391)*(x-0.391)+0.547599483629*(x-0.391)*(x-0.391)+0.149367752195*(x-0.391)+1.292554497718811
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.452,0.515, -12.4684482634*(x-0.452)*(x-0.452)*(x-0.452)+0.407615100799*(x-0.452)*(x-0.452)+0.0971023107713*(x-0.452)+1.3012824058532715
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.515,0.579, 2.37099425867*(x-0.515)*(x-0.515)*(x-0.515)-0.663010622188*(x-0.515)*(x-0.515)+0.0*(x-0.515)+1.305899977684021
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.579,0.6435, 22.9815695581*(x-0.579)*(x-0.579)*(x-0.579)-3.54749152191*(x-0.579)*(x-0.579)-0.0557305821896*(x-0.579)+1.3038058280944824
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.6435,0.7090000000000001, 1.80518523959*(x-0.6435)*(x-0.6435)*(x-0.6435)-0.982897162573*(x-0.6435)*(x-0.6435)-0.226529764254*(x-0.6435)+1.2916195392608643
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.7090000000000001,0.7745, 3.34704532033*(x-0.709)*(x-0.709)*(x-0.709)-1.27718694094*(x-0.709)*(x-0.709)-0.332055204628*(x-0.709)+1.2730722427368164
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.7745,0.8395, 3.50896207358*(x-0.7745)*(x-0.7745)*(x-0.7745)-1.33803478653*(x-0.7745)*(x-0.7745)-0.456287710336*(x-0.7745)+1.24678373336792
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.8395,0.9045, -33.4533414976*(x-0.8395)*(x-0.8395)*(x-0.8395)+1.07799879687*(x-0.8395)*(x-0.8395)-0.585756138301*(x-0.8395)+1.2124354839324951
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.9045,0.9735, 20.6651203555*(x-0.9045)*(x-0.9045)*(x-0.9045)-7.63636279169*(x-0.9045)*(x-0.9045)-0.86963739819*(x-0.9045)+1.1697287559509277
3, iterativefit, down_cferr2,1,0.0,2.5,30.0,50.0,0.9735,1.1, 1.08015573025
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,-15.0,0.0, 1.16436386108
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.0,0.079, 0.915414810181
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.079,0.18600000000000003, -25.7073316632*(x-0.079)*(x-0.079)*(x-0.079)-7.29459504408*(x-0.079)*(x-0.079)+3.26910467826*(x-0.079)+0.9154148101806641
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.18600000000000003,0.243, 40.1964290216*(x-0.186)*(x-0.186)*(x-0.186)-7.17291036852*(x-0.186)*(x-0.186)+0.825091618194*(x-0.186)+1.150200605392456
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.243,0.3025, -64.2649005312*(x-0.243)*(x-0.243)*(x-0.243)+2.38123539883*(x-0.243)*(x-0.243)+0.399174429857*(x-0.243)+1.1813701391220093
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.3025,0.3655, 53.3127692526*(x-0.3025)*(x-0.3025)*(x-0.3025)-5.03805669437*(x-0.3025)*(x-0.3025)+0.0*(x-0.3025)+1.2000141143798828
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.3655,0.4295, -33.601880009*(x-0.3655)*(x-0.3655)*(x-0.3655)+4.40923949849*(x-0.3655)*(x-0.3655)+0.0*(x-0.3655)+1.19334876537323
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.4295,0.493, -41.337720525*(x-0.4295)*(x-0.4295)*(x-0.4295)+2.74464028743*(x-0.4295)*(x-0.4295)+0.151482754257*(x-0.4295)+1.2026004791259766
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.493,0.556, 63.3785737746*(x-0.493)*(x-0.493)*(x-0.493)-6.78250971279*(x-0.493)*(x-0.493)+0.0*(x-0.493)+1.2127022743225098
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.556,0.6205, -14.0475228379*(x-0.556)*(x-0.556)*(x-0.556)+1.37557089172*(x-0.556)*(x-0.556)-0.0999475458785*(x-0.556)+1.2016301155090332
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.6205,0.6865, 12.4594390101*(x-0.6205)*(x-0.6205)*(x-0.6205)-1.84087670314*(x-0.6205)*(x-0.6205)-0.0978225215051*(x-0.6205)+1.1971367597579956
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.6865,0.7490000000000001, -3.15898565691*(x-0.6865)*(x-0.6865)*(x-0.6865)-0.0403450335998*(x-0.6865)*(x-0.6865)-0.177998297336*(x-0.6865)+1.1862436532974243
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.7490000000000001,0.8085, 2.37190135366*(x-0.749)*(x-0.749)*(x-0.749)-0.736956709788*(x-0.749)*(x-0.749)-0.220060789703*(x-0.749)+1.1741899251937866
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.8085,0.867, 0.299934063718*(x-0.8085)*(x-0.8085)*(x-0.8085)-0.58595236986*(x-0.8085)*(x-0.8085)-0.282567266866*(x-0.8085)+1.1589869260787964
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.867,0.9235, -46.9347015847*(x-0.867)*(x-0.867)*(x-0.867)+1.96080300372*(x-0.867)*(x-0.867)-0.348044346091*(x-0.867)+1.1405115127563477
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.9235,0.9805, 55.3742554041*(x-0.9235)*(x-0.9235)*(x-0.9235)-12.839748096*(x-0.9235)*(x-0.9235)-0.575955510072*(x-0.9235)+1.1186411380767822
3, iterativefit, down_cferr2,1,0.0,2.5,50.0,70.0,0.9805,1.1, 1.05435025692
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,-15.0,0.0, 1.1518778801
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.0,0.0825, 0.927034497261
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.0825,0.1975, -9.59539215766*(x-0.0825)*(x-0.0825)*(x-0.0825)-4.9828768519*(x-0.0825)*(x-0.0825)+2.53074927798*(x-0.0825)+0.9270344972610474
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.1975,0.2635, -15.6194965543*(x-0.1975)*(x-0.1975)*(x-0.1975)-3.13274712767*(x-0.1975)*(x-0.1975)+1.00399041819*(x-0.1975)+1.1375787258148193
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.2635,0.32899999999999996, -32.553974417*(x-0.2635)*(x-0.2635)*(x-0.2635)+0.249174426437*(x-0.2635)*(x-0.2635)+0.386352216365*(x-0.2635)+1.185705304145813
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.32899999999999996,0.39299999999999996, 149.015249917*(x-0.329)*(x-0.329)*(x-0.329)-14.3054639921*(x-0.329)*(x-0.329)+0.0*(x-0.329)+1.202932357788086
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.39299999999999996,0.4575, -474.458402302*(x-0.393)*(x-0.393)*(x-0.393)+45.9038504227*(x-0.393)*(x-0.393)+0.0*(x-0.393)+1.1834006309509277
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.4575,0.5235, 159.444883668*(x-0.4575)*(x-0.4575)*(x-0.4575)-19.4475842927*(x-0.4575)*(x-0.4575)+0.0*(x-0.4575)+1.2470577955245972
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.5235,0.5885, 47.0548401206*(x-0.5235)*(x-0.5235)*(x-0.5235)-1.9331822978*(x-0.5235)*(x-0.5235)-0.483455386863*(x-0.5235)+1.2081838846206665
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.5885,0.6515, -20.8153954524*(x-0.5885)*(x-0.5885)*(x-0.5885)+2.18124605926*(x-0.5885)*(x-0.5885)-0.138348987048*(x-0.5885)+1.181514024734497
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.6515,0.7135, 12.2390109264*(x-0.6515)*(x-0.6515)*(x-0.6515)-1.64807840209*(x-0.6515)*(x-0.6515)-0.111360897234*(x-0.6515)+1.1762505769729614
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.7135,0.773, -3.02829960186*(x-0.7135)*(x-0.7135)*(x-0.7135)+0.0325269448164*(x-0.7135)*(x-0.7135)-0.17458234509*(x-0.7135)+1.1659278869628906
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.773,0.83, -0.501804673105*(x-0.773)*(x-0.773)*(x-0.773)-0.38837089636*(x-0.773)*(x-0.773)-0.202874451653*(x-0.773)+1.1550174951553345
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.83,0.8845, 5.06204543745*(x-0.83)*(x-0.83)*(x-0.83)-0.849789814143*(x-0.83)*(x-0.83)-0.252039823987*(x-0.83)+1.1420989036560059
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.8845,0.9355, -73.0699121336*(x-0.8845)*(x-0.8845)*(x-0.8845)+3.37762682527*(x-0.8845)*(x-0.8845)-0.299560292347*(x-0.8845)+1.1266580820083618
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.9355,0.985, 158.865835857*(x-0.9355)*(x-0.9355)*(x-0.9355)-27.4357908702*(x-0.9355)*(x-0.9355)-0.525206880548*(x-0.9355)+1.1104729175567627
3, iterativefit, down_cferr2,1,0.0,2.5,70.0,100.0,0.985,1.1, 1.0365190506
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,-15.0,0.0, 1.21295142174
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.0,0.079, 0.893249213696
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.079,0.188, -47.1016105938*(x-0.079)*(x-0.079)*(x-0.079)-8.40418456426*(x-0.079)*(x-0.079)+4.24877645114*(x-0.079)+0.8932492136955261
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.188,0.25, 103.907968042*(x-0.188)*(x-0.188)*(x-0.188)-10.9545180817*(x-0.188)*(x-0.188)+0.737821509741*(x-0.188)+1.1955177783966064
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.25,0.314, -242.242397632*(x-0.25)*(x-0.25)*(x-0.25)+18.7417705236*(x-0.25)*(x-0.25)+0.577727955072*(x-0.25)+1.2239177227020264
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.314,0.3795, 136.775456641*(x-0.314)*(x-0.314)*(x-0.314)-13.438188615*(x-0.314)*(x-0.314)+0.0*(x-0.314)+1.2741562128067017
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.3795,0.446, -229.075243203*(x-0.3795)*(x-0.3795)*(x-0.3795)+22.8502555095*(x-0.3795)*(x-0.3795)+0.0*(x-0.3795)+1.2549384832382202
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.446,0.511, 39.0732603934*(x-0.446)*(x-0.446)*(x-0.446)-5.84088582116*(x-0.446)*(x-0.446)+0.0*(x-0.446)+1.2886216640472412
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.511,0.5745, 104.355934432*(x-0.511)*(x-0.511)*(x-0.511)-7.86067770534*(x-0.511)*(x-0.511)-0.264061581264*(x-0.511)+1.274674415588379
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.5745,0.6395, -28.6006797266*(x-0.5745)*(x-0.5745)*(x-0.5745)+2.78856627335*(x-0.5745)*(x-0.5745)+0.0*(x-0.5745)+1.2529304027557373
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.6395,0.7040000000000001, 115.015842419*(x-0.6395)*(x-0.6395)*(x-0.6395)-13.2689965634*(x-0.6395)*(x-0.6395)+0.0*(x-0.6395)+1.2568576335906982
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.7040000000000001,0.7645, -23.0485672349*(x-0.704)*(x-0.704)*(x-0.704)+2.34332158787*(x-0.704)*(x-0.704)-0.276216581415*(x-0.704)+1.232518196105957
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.7645,0.8225, -1.12413680535*(x-0.7645)*(x-0.7645)*(x-0.7645)-0.52069631773*(x-0.7645)*(x-0.7645)-0.245765223948*(x-0.7645)+1.2192802429199219
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.8225,0.8785, 12.1051044748*(x-0.8225)*(x-0.8225)*(x-0.8225)-1.55083856849*(x-0.8225)*(x-0.8225)-0.317510785444*(x-0.8225)+1.2030549049377441
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.8785,0.9309999999999999, -58.9708654828*(x-0.8785)*(x-0.8785)*(x-0.8785)+2.87995133645*(x-0.8785)*(x-0.8785)-0.377319882215*(x-0.8785)+1.1825367212295532
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.9309999999999999,0.983, 52.129063803*(x-0.931)*(x-0.931)*(x-0.931)-11.4183071942*(x-0.931)*(x-0.931)-0.562540335849*(x-0.931)+1.1621320247650146
3, iterativefit, down_cferr2,1,0.0,2.5,100.0,10000.0,0.983,1.1, 1.10933458805
3, iterativefit, up_cferr1,1,0.0,2.5,20.0,30.0,-15.0,0.0, 0.751579463482
3, iterativefit, up_cferr1,1,0.0,2.5,20.0,30.0,0.0,0.086, 1.10691356659
3, iterativefit, up_cferr1,1,0.0,2.5,20.0,30.0,0.086,0.192, 57.651161595*(x-0.086)*(x-0.086)*(x-0.086)+10.9041830649*(x-0.086)*(x-0.086)-4.37523007615*(x-0.086)+1.1069135665893555
3, iterativefit, up_cferr1,1,0.0,2.5,20.0,30.0,0.192,0.233, -56.6681902027*(x-0.192)*(x-0.192)*(x-0.192)+3.53937146348*(x-0.192)*(x-0.192)-0.120237911349*(x-0.192)+0.8343220353126526
